EvaluatedPreference,ExtentCompetedCode,ExtentCompetedDescription,NontraditionalGovernmentContractorParticipationCode,NontraditionalGovernmentContractorParticipationDescription,SolicitationProcedures,TypeOfAgreement,CompletionDate,Date_Signed,EstimatedUltimateCompletionDate,Fiscal_Year,PeriodofPerformanceStartDate,ModificationNumber,PIID,PIIDAgencyID,ReferencedIDVAgencyID,ReferencedIDVModNumber,Referenced_IDV_PIID,InherentlyGovernmentalDescription,InherentlyGovernmentalFunction,TreasuryAccountSymbolAgencyIdentifier,TreasuryAccountSymbolInitiative,TreasuryAccountSymbolMainAccountCode,TreasuryAccountSymbolSubAccountCode,Contracting_Agency_ID,DepartmentID,DepartmentIDtext,ContractingOfficeID,ContractingOfficeName,ContractingOfficeRegion,MajorCommandCode,MajorCommandID,MajorCommandName,OrganizationID,ParentMacomCode,SubCommand1Code,SubCommand1ID,SubCommand1Name,SubCommand2Code,SubCommand2ID,SubCommand2Name,SubCommand3Code,SubCommand3ID,SubCommand3Name,SubCommand4Code,SubCommand4ID,SubCommand4Name,Funding_Agency_ID,Funding_Agency_Name,Funding_Department_ID,Funding_Department_Name,FundingOfficeID,FundingOfficeName,Granular,CongressionalDistrict-PlaceofPerformance,Place_of_Performance_Zip_Code,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceCountryCode,PrincipalPlaceofPerformanceCountryName,PrincipalPlaceofPerformanceCountyCode,PrincipalPlaceofPerformanceCountyName,PrincipalPlaceofPerformanceLocationCode,PrincipalPlaceofPerformanceLocationName,PrincipalPlaceofPerformanceStateCode,Description_of_Requirement,ProductOrServiceCode,ApprovedBy,ApprovedDate,contractactiontype,ClosedBy,ClosedStatus,ClosedStatusDate,CreatedVia,LastModifiedBy,LastModifiedDate,PreparedBy,PreparedDate,ReasonForModificationCode,ReasonForModificationDescription,CAGECode,ContractorName,CountryofIncorporation,DoingBusinessAsName,LegalBusinessName,UltimateParentLegalBusinessName,BLANK2(DEPRECATED),UltimateParentUniqueEntityID,BLANK1(DEPRECATED),UniqueEntityID,VendorAddressCity,VendorAddressCountry,VendorAddressLine1,VendorAddressLine2,VendorAddressLine3,VendorAddressState,VendorAddressZipCode,VendorCongressionalDistrict,VendorPhoneNumber,BaseandAllOptionsValue(TotalContractValue),BaseandExercisedOptionsValue,Action_Obligation_Then_Year,NonGovernmentDollars,NumberOfActions,NumberofRecords,ContractingAgencyName,Customer,SubCustomer,SubCustomer.sum,SubCustomer.platform,ProductOrServiceCodeText,SimpleArea,ProductOrServiceArea,ProductServiceOrRnDarea,CrisisProductOrServiceArea,Action_Obligation_OMB23_GDP21,dFYear,Engine
NA,C,NOT COMPETED,CS,COST SHARING,ONLY ONE SOURCE,PROTOTYPE,12/7/2020,10/22/2020,12/7/2020,2021,8/28/2018,P00003,W52P1J1893000,9700,NA,0,,NA,NA,97,,0400,,2100,9700,DEPT OF DEFENSE,W52P1J,W4MM USA JOINT MUNITIONS CMD,NO REGION IDENTIFIED,AMC,ORG-2877,AMC,~ORG-1144~ORG-2398~ORG-2877~ORG-4323~ORG-5722~ORG-5726~~,NA,ACC,ORG-4323,ACC,ACC-CTRS,ORG-5722,ACC-CTRS,ACC RI,ORG-5726,ACC RI,NA,NA,NA,2100,DEPT OF THE ARMY,9700,DEPT OF DEFENSE,W912F1,W6JR ECBC ROCK ISLAND,93164020111,04,395815232,PASCAGOULA,USA,UNITED STATES,59,JACKSON,NA,PASCAGOULA,MS,"THE PURPOSE OF THIS MODIFICATION IS TO INCORPORATE FAR CLAUSE 52.204-25 PROHIBITION ON CONTRACTING FOR CERTAIN TELECOMMUNICATIONS AND VIDEO SURVEILLANCE SERVICES OR EQUIPMENT.
REVISE PROTOTYPE PROJECT AGREEMENT, DATED 15 OCTOBER 2020.",6115,JAYNE.BROWN@SU.ROCK-CC,10/23/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JAYNE.BROWN@SU.ROCK-CC,10/23/2020,JAYNE.BROWN@SU.ROCK-CC,10/23/2020,M,OTHER ADMINISTRATIVE ACTION,07309,,USA,,ROLLS-ROYCE MARINE NORTH AMERICA INC.,ROLLS-ROYCE MARINE NORTH AMERICA INC.,NA,VE65QFAKCLG7,NA,HLVBPCA2LH41,WALPOLE,UNITED STATES,110 NORFOLK ST,,NA,MASSACHUSETTS,020811704,08,5087341374,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,GENERATORS & GENERATOR SETS ELECT,Products,Engines & Power Plants,Engines & Power Plants,Engines & Power Plants,0,2021-01-01,NA
NA,C,NOT COMPETED,CS,COST SHARING,ONLY ONE SOURCE,PROTOTYPE,8/28/2023,8/28/2018,8/28/2023,2018,8/28/2018,0,W52P1J1893000,9700,NA,0,,NA,NA,97,,0400,,2100,9700,DEPT OF DEFENSE,W52P1J,W4MM USA JOINT MUNITIONS CMD,NO REGION IDENTIFIED,AMC,ORG-2877,AMC,~ORG-1144~ORG-2398~ORG-2877~ORG-4323~ORG-4348~~~,NA,ACC,ORG-4323,ACC,ROCK ISLAND-CC,ORG-4348,ROCK ISLAND CONTRACTING CENTER,,,,NA,NA,NA,2100,DEPT OF THE ARMY,9700,DEPT OF DEFENSE,W912F1,W6JR ECBC ROCK ISLAND,78354760111,04,395815232,PASCAGOULA,USA,UNITED STATES,59,JACKSON,NA,PASCAGOULA,MS,ESTABLISHMENT OF PROTOTYPE PRODUCTION LINE FOR STAINLESS STEEL PROPELLERS,6115,SYDNEY.ROYAL@SU2100.,9/7/2018,OTHER TRANSACTION AGREEMENT,,N,,WP,SYDNEY.ROYAL@SU2100.,9/7/2018,SYDNEY.ROYAL@SU2100.,9/6/2018,,,07309,,USA,,ROLLS-ROYCE MARINE NORTH AMERICA INC.,ROLLS-ROYCE MARINE NORTH AMERICA INC.,NA,VE65QFAKCLG7,NA,HLVBPCA2LH41,WALPOLE,UNITED STATES,110 NORFOLK ST,,NA,MASSACHUSETTS,020811704,08,5087341374,"$5,500,000.00","$5,500,000.00",5500000,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,GENERATORS & GENERATOR SETS ELECT,Products,Engines & Power Plants,Engines & Power Plants,Engines & Power Plants,5861187.972006796,2018-01-01,NA
NA,C,NOT COMPETED,CS,COST SHARING,ONLY ONE SOURCE,PROTOTYPE,8/28/2023,10/16/2018,8/28/2023,2019,8/30/2018,P00001,W52P1J1893000,9700,NA,0,,NA,NA,97,,0400,,2100,9700,DEPT OF DEFENSE,W52P1J,W4MM USA JOINT MUNITIONS CMD,NO REGION IDENTIFIED,AMC,ORG-2877,AMC,~ORG-1144~ORG-2398~ORG-2877~ORG-4323~ORG-5722~ORG-5726~~,NA,ACC,ORG-4323,ACC,ACC-CTRS,ORG-5722,ACC-CTRS,ACC RI,ORG-5726,ACC RI,NA,NA,NA,2100,DEPT OF THE ARMY,9700,DEPT OF DEFENSE,W912F1,W6JR ECBC ROCK ISLAND,79242242111,04,395815232,PASCAGOULA,USA,UNITED STATES,59,JACKSON,NA,PASCAGOULA,MS,PROTOTYPE PRODUCTION LINE FOR STAINLESS STEEL PROPELLERS.  MODIFICATION DID NOT MAKE ANY CHANGES TO TERMS AND CONDITIONS OF THE CONTRACT,6115,JAYNE.BROWN@SU.ROCK-CC,10/24/2018,OTHER TRANSACTION AGREEMENT,,N,,WP,JAYNE.BROWN@SU.ROCK-CC,10/24/2018,JAYNE.BROWN@SU.ROCK-CC,10/24/2018,M,OTHER ADMINISTRATIVE ACTION,07309,,USA,,ROLLS-ROYCE MARINE NORTH AMERICA INC.,ROLLS-ROYCE MARINE NORTH AMERICA INC.,NA,VE65QFAKCLG7,NA,HLVBPCA2LH41,WALPOLE,UNITED STATES,110 NORFOLK ST,,NA,MASSACHUSETTS,020811704,08,5087341374,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,GENERATORS & GENERATOR SETS ELECT,Products,Engines & Power Plants,Engines & Power Plants,Engines & Power Plants,0,2019-01-01,NA
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,9/1/2013,3/1/2013,9/1/2013,2013,3/1/2013,0,HSTS0413HCT1050,7013,NA,0,,NA,NA,70,,0550,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,55092913111,09,328274328,ORLANDO,USA,UNITED STATES,95,ORANGE,NA,ORLANDO,FL,DESIGN ENGINEERING SERVICES FOR THE REPLACEMENT OF TSA EXPLOSIVE DETECTION EQUIPMENT AT MCO TERMINALS A AND B,C1BE,7013MASHURSTTSA,4/12/2013,OTHER TRANSACTION AGREEMENT,7013PAZIZI5,Y,11/18/2015,BS,7013MASHURSTTSA,10/14/2013,7013MASHURSTTSA,4/12/2013,,,,,,,"GREATER ORLANDO, AVIATION AUTHORITY OF",GREATER ORLANDO AVIATION AUTHORITY,NA,H2MTK4SDDTP8,NA,H2MTK4SDDTP8,ORLANDO,UNITED STATES,1 AIRPORT BLVD,,NA,FLORIDA,328274328,09,4078252020,"$505,531.00","$505,351.00",505351,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,575707.4989997536,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,6/30/2015,9/11/2013,6/30/2015,2013,9/11/2013,0,HSTS0413HCT1130,7013,NA,0,,NA,NA,70,,5385,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,56023887111,07,850341004,PHOENIX,USA,UNITED STATES,13,MARICOPA,NA,PHOENIX,AZ,"DESIGN, ENGINEERING AND CONSTRUCTION RELATED SERVICES NECESSARY TO IMPLEMENT THE CONSTRUCTION OF THE TSA RECAPITALIZATION PROJECT IN TERMINAL 4S AND 4I.",C1BE,7013WMELANSON,9/24/2013,OTHER TRANSACTION AGREEMENT,7013YBARBOUR,Y,2/22/2017,BS,7013WMELANSON,9/24/2013,7013AETEDALI,9/17/2013,,,,,,,"PHOENIX, CITY OF",CITY OF PHOENIX,NA,CDAFCGT4Y1F5,NA,Y7YKSREYBEN4,PHOENIX,UNITED STATES,200 W WASHINGTON ST 7TH FL,,NA,ARIZONA,850031611,07,6022627031,"$13,363,113.00","$13,363,113.00",13363113,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,15223566.123508401,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,1/31/2016,9/11/2013,1/31/2016,2013,9/11/2013,0,HSTS0413HCT1142,7013,NA,0,,NA,NA,70,,5385,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,56100874111,46,926261413,COSTA MESA,USA,UNITED STATES,59,ORANGE,NA,COSTA MESA,CA,CONSTRUCTION AND ENGINEERING SERVICES NECESSARY TO IMPLEMENT THE CONSTRUCTION OF THE TSA RECAPITALIZATION PROJECT AT TERMINAL A.,C1BE,7013WMELANSON,9/27/2013,OTHER TRANSACTION AGREEMENT,7013MALANETSA,Y,7/20/2017,BS,FPDSADMIN,6/28/2019,7013AETEDALI,9/25/2013,,,,,,,"ORANGE, COUNTY OF",COUNTY OF ORANGE,NA,Z27AVTCCKHU3,NA,TNYKC5J8PZK7,COSTA MESA,UNITED STATES,3160 AIRWAY AVE,,NA,CALIFORNIA,926264608,48,9492525192,"$4,028,680.00","$4,028,680.00",4028680,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,4589565.048986402,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,9/30/2016,9/26/2013,9/30/2016,2013,9/26/2013,0,HSTS0413HCT1133,7013,NA,0,,NA,NA,70,,5385,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,56100596111,00,995021065,ANCHORAGE,USA,UNITED STATES,20,ANCHORAGE,NA,ANCHORAGE,AK,ENGINEERING AND CONSTRUCTION RELATED SERVICES NECESSARY TO IMPLEMENT THE CONSTRUCTION OF THE TSA RECAPITALIZATION PROJECT AT ANC.,C1BE,7013WMELANSON,9/27/2013,OTHER TRANSACTION AGREEMENT,7013YNGOMTSA,Y,4/8/2019,BS,FPDSADMIN,6/28/2019,7013AETEDALI,9/25/2013,,,,,,,"ALASKA, STATE OF",STATE OF ALASKA,NA,V51BY26T73M5,NA,V51BY26T73M5,JUNEAU,UNITED STATES,120 4TH ST,,NA,ALASKA,998011162,00,9074653885,"$10,178,375.00","$10,178,375.00",10178375,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,11595439.23952187,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,9/30/2016,9/26/2013,9/30/2016,2013,9/26/2013,0,HSTS0413HCT1145,7013,NA,0,,NA,NA,70,,5385,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,56087252111,00,969134119,TAMUNING,USA,UNITED STATES,10,GUAM,NA,TAMUNING,GU,ENGINEERING AND CONSTRUCTION SUPPORT SERVICES NECESSARY TO IMPLEMENT THE TSA RECAPITALIZATION/OPTIMIZATION EFFORT AT A.B. WON PAT INTERNATIONAL AIRPORT.,C1BE,7013WMELANSON,9/27/2013,OTHER TRANSACTION AGREEMENT,7013YNGOMTSA,Y,12/17/2018,WP,FPDSADMIN,6/28/2019,7013AETEDALI,9/26/2013,,,,,,,A B WON PAT INTERNATIONAL AIRPORT AUTHORITY,A B WON PAT INTERNATIONAL AIRPORT AUTHORITY,NA,CBDXKNH7L5H9,NA,CBDXKNH7L5H9,TAMUNING,UNITED STATES,355 CHALAN PASHERU,,NA,GUAM,96911,,6716460300,"$24,899,330.00","$24,899,330.00",24899330,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,28365890.244739864,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,9/1/2018,9/26/2013,3/1/2019,2013,9/26/2013,0,HSTS0413HCT1135,7013,NA,0,,NA,NA,70,,5385,,7013,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,NO REGION IDENTIFIED,,,,~ORG-1183~ORG-2371~~~~~~,NA,,,,,,,,,,NA,NA,NA,7013,TRANSPORTATION SECURITY ADMINISTRATION,7000,"HOMELAND SECURITY, DEPARTMENT OF",00020,OFFICE OF ACQUISITION,56099925111,09,981581201,SEATAC,USA,UNITED STATES,33,KING,NA,SEATAC,WA,ENGINEERING & CONSRUCTION SERVICES NECESSARY TO IMPLEMENT THE TSA RECAPITALIZATION/OPTIMIZATION EFFORT AT SEATTLE-TACOMA INTERNATIONAL AIRPORT.,C1BE,7013WMELANSON,9/27/2013,OTHER TRANSACTION AGREEMENT,,N,,BS,FPDSADMIN,6/28/2019,7013AETEDALI,9/26/2013,,,,,,,PORT OF SEATTLE,PORT OF SEATTLE,NA,VFD9N7EQDCN3,NA,VFD9N7EQDCN3,SEATTLE,UNITED STATES,PIER 69 2711 ALASKAN WAY,,NA,WASHINGTON,981211107,07,2067873237,"$80,532,247.00","$80,532,247.00",80532247,$0.00,1,1,TRANSPORTATION SECURITY ADMINISTRATION,DHS,TSA,TSA,TSA,ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS,Services,PAMS,PAMS,PAMS,91744190.68964028,2013-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,11/7/2019,10/10/2019,11/7/2019,2020,10/10/2019,0,FA86502099337,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8650,FA8650  USAF AFMC AFRL PZL AFRL/PZL,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBGK,F4FBGK AFRL RS,92922058111,04,735013725,LAWTON,USA,UNITED STATES,31,COMANCHE,NA,LAWTON,OK,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE
SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AC62,JODY.LINDLEY@SA5700.FA8650,10/13/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JODY.LINDLEY@SA5700.FA8650,10/13/2020,JODY.LINDLEY@SA5700.FA8650,10/13/2020,,,4CUP1,,USA,,"KORD TECHNOLOGIES, LLC",KORD TECHNOLOGIES  INC.,NA,SNCKMPABPLM3,NA,SNCKMPABPLM3,HUNTSVILLE,UNITED STATES,635 DISCOVERY DR NW,,NA,ALABAMA,358062801,05,2564892346,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,Applied Research (6.2),R&D,0,2020-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,11/7/2019,10/10/2019,11/7/2019,2020,10/10/2019,ARZ999,FA86502099337,9700,NA,0,,NA,NA,NA,,,,9763,9700,DEPT OF DEFENSE,S0107A,DCMA HUNTSVILLE,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2111~~~~~~,NA,,,,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBGK,F4FBGK AFRL RS,92945003111,04,735013725,LAWTON,USA,UNITED STATES,31,COMANCHE,NA,LAWTON,OK,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE
SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AC62,RANDALL.WAY@DCMA.MIL,10/14/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,RANDALL.WAY@DCMA.MIL,10/14/2020,RANDALL.WAY@DCMA.MIL,10/14/2020,J,NOVATION AGREEMENT,4CUP1,,USA,,"KORD TECHNOLOGIES, LLC",KORD TECHNOLOGIES  INC.,NA,SNCKMPABPLM3,NA,SNCKMPABPLM3,HUNTSVILLE,UNITED STATES,635 DISCOVERY DR NW,,NA,ALABAMA,358062801,05,2564892346,$0.00,$0.00,0,$0.00,1,1,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),Defense,Other DoD,Other DoD,Other DoD,R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,Applied Research (6.2),R&D,0,2020-01-01,TRUE
NA,C,NOT COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,2/11/2020,10/11/2019,2/11/2020,2020,10/11/2019,0,FA86502099338,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8650,FA8650  USAF AFMC AFRL PZL AFRL/PZL,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBGK,F4FBGK AFRL RS,92901511111,17,940891212,SUNNYVALE,USA,UNITED STATES,85,SANTA CLARA,NA,SUNNYVALE,CA,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AC62,JODY.LINDLEY@SA5700.FA8650,10/9/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JODY.LINDLEY@SA5700.FA8650,10/9/2020,JODY.LINDLEY@SA5700.FA8650,10/8/2020,,,06887,,USA,,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,NA,ZFN2JJXBLZT3,NA,CQWLW9XRQTH5,SUNNYVALE,UNITED STATES,1111 LOCKHEED MARTIN WAY,,NA,CALIFORNIA,940891212,17,3039324661,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,Applied Research (6.2),R&D,0,2020-01-01,TRUE
NA,C,NOT COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,ONLY ONE SOURCE,PROTOTYPE,3/21/2012,11/22/2011,3/21/2012,2012,11/22/2011,0,0005,9700,9700,0,W15QKN1090006,NA,NA,21,,2040,,2100,9700,DEPT OF DEFENSE,W15QKN,W6QK ACC-PICA,NO REGION IDENTIFIED,AMC,ORG-2877,AMC,~ORG-1144~ORG-2398~ORG-2877~ORG-4323~ORG-4346~~~,NA,ACC,ORG-4323,ACC,JM&L-CC,ORG-4346,JOINT MUNITIONS AND LETHALITY LIFE CYCLE MGMT COMM,,,,NA,NA,NA,2100,DEPT OF THE ARMY,9700,DEPT OF DEFENSE,AC1008,XU USA ARMAMENT RD E CENTER,55103079111,11,078015767,DOVER,USA,UNITED STATES,27,MORRIS,NA,DOVER,NJ,"ASSESSMENT OF THE COMMERCIALIZATION POTENTIAL OF THE NAWCWD EXTANT AND EMERGING INTELLECTUAL PROPERTY PORTFOLIO, STIMULATING AND EDUCATING NAWCWD SCIENTISTS AND ENGINEERS TO DEVELOP DUAL USE TECHNOLOGY PARTNERING IDEAS, NETWORKING, AND PARTNERSHIP FORMATION ACTIVITIES.",AD24,WILLIAM.COOLBAUGH@OT2100.W15QKN,12/14/2011,OTHER TRANSACTION ORDER,FPDSADMIN,Y,7/15/2021,BS,FPDSADMIN,7/15/2021,WILLIAM.COOLBAUGH@OT2100.W15QKN,12/14/2011,,,,,,,INSITECH INC,INSITECH INC,NA,UY4JC22KJ4U6,NA,UY4JC22KJ4U6,DOVER,UNITED STATES,356 NINTH AVE STE 101,,NA,NEW JERSEY,078015767,11,9736593353,"$99,778.00","$99,778.00",99778,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),R&D,R&D,Advanced Component Development & Prototypes (6.4),R&D,115283.50122017461,2012-01-01,TRUE
NA,C,NOT COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,ONLY ONE SOURCE,PROTOTYPE,6/5/2012,3/6/2012,6/5/2012,2012,3/6/2012,0,0009,9700,9700,0,W15QKN1090006,NA,NA,97,,4930,,2100,9700,DEPT OF DEFENSE,W15QKN,W6QK ACC-PICA,NO REGION IDENTIFIED,AMC,ORG-2877,AMC,~ORG-1144~ORG-2398~ORG-2877~ORG-4323~ORG-4346~~~,NA,ACC,ORG-4323,ACC,JM&L-CC,ORG-4346,JOINT MUNITIONS AND LETHALITY LIFE CYCLE MGMT COMM,,,,NA,NA,NA,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00421,"NAVAL AIR WARFARE CENTER AIR DIV",55094319111,11,078015767,DOVER,USA,UNITED STATES,27,MORRIS,NA,DOVER,NJ,"SUPPORT THE U.S NAVAL AIR WARFARE CENTER AIRCRAFT DIVISION (NAWCAD) IN THE DEVELOPING MEMORANDA OF UNDERSTANDING IAW THE NATIONAL FLIGHT ACADEMY REQUIREMENTS TO ESTABLISH A  CENTER OF INSPIRATION . INSITECH WILL AIDE IN MEETING THE PREREQUISITES TO QUALIFY FOR A CENTER OF INSPIRATION; WHICH INCLUDE EXISTENCE OF AN ESTABLISHED AVIATION MUSEUM, A WILLING COMMUNITY WHICH APPRECIATES THE SIGNIFICANCE OF APPLIED SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS (STEM) EDUCATION, AN INSTITUTE OF HIGHER LEARNING WITH TECHNICAL AND EDUCATIONAL EXPERTISE IN THE REALM OF STEM, AND A HOSPITABLE SCHOOL SYSTEM",R799,WILLIAM.COOLBAUGH@OT2100.W15QKN,5/10/2012,OTHER TRANSACTION ORDER,FPDS_CLOSEOUT,Y,12/2/2020,BS,FPDS_CLOSEOUT,2/17/2021,WILLIAM.COOLBAUGH@OT2100.W15QKN,3/6/2012,,,,,,,INSITECH INC,INSITECH INC,NA,UY4JC22KJ4U6,NA,UY4JC22KJ4U6,DOVER,UNITED STATES,356 NINTH AVE STE 101,,NA,NEW JERSEY,078015767,11,9736593353,"$59,825.00","$59,825.00",59825,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,OTHER MANAGEMENT SUPPORT SERVICES,Services,PAMS,PAMS,PAMS,69121.80501209632,2012-01-01,TRUE
