CSIStransactionID	descriptionofcontractrequirement	recipient_uei	recipient_parent_uei	parentdunsnumber	vendorname	standardizedvendorname	principalnaicscode
34597790	ADMINISTRATIVE CORRECTION TO FUNDS LINE - SBIR PHASE II	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
37782223	IGF::OT::IGF SBIR PHASE II TOPIC AF 112-208 PROACTIVE METHODOLOGY IDENTIFYING PROBLEM PARTS - INTERNAL EXTENSION	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
36350964	SBIR PHASE II  TOPIC AF093-193 MULTI ATTRIBUTE RELIABILITY AND MAINTAINABILITY ENGINEERING ASSESSMENT METHODOLOGY	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
36397410	IGF::OT::IGF SBIR PHASE II AIR FORCE TOPIC AF112-208 PROACTIVE METHODOLOGY FOR IDENTIFYING PROBLEM AEROSPACE PARTS	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
65639037	BASE CAR TO ALLOW TRACKING OF CPFF FUNDS	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
62631019	IGF::OT::IGF PHASE I SBIR AF TOPIC 151-162 NON-DESTRUCTIVE INSPECTION DATA CAPTURE.	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
26292415	SBIR CONTRACT AWARD	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
30631470	SBIR PHASE III AWARD	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
63511427	BASE CAR TO ALLOW TRACKING OF FUNDS	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
29715603	ADMINISTRATIVE CLARIFICATION INITIATED BY CDR	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
26128411	ADMINISTRATIVE MOD TO CORRECT THE FUNDS LINE	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
8682850	ADMIN CORRECTION	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
5087807	SBIR PHASE I AWARD	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
31385343	AMENDMENT TO ADD FUNDS HELD IN RESERVE - CAR SYSTEM PROBLEMS DELAYED PROCESSING.	YSC7Q9EN6JD5	NULL	24384633	"ANAUTICS, INC."	ANAUTICS	541712
24508539		NULL	NULL	25080123	VIATRONIX	VIATRONIX	541710
26918391		NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
17968893		NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
605744		NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
11058228	NO COST TIME EXTENSION	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
20283129	HYPERSONICS	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541712
11147627	SBIR I - OSD08-EP1 EFFICIENT THERMAL ENERGY	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541712
11428851	NCTE	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
22585997	NO COST TIME EXTENSION	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541710
24580175	ADDWORK-ENHANCEMENT	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541712
16756422	FUNDING	NULL	NULL	26249487	ALLCOMP INC	ALLCOMP	541712
9352567		NULL	NULL	29303690	ELTRON RESEARCH INC	ELTRON RESEARCH	541710
6244482	ADMIN CHANGE MODFICATION; SPATIALLY AND TEMPORALLY IMAGINE	N1AJHHKCXAV1	NULL	29564965	ARTIUM TECHNOLOGIES INC	ARTIUM TECHNOLOGIES	541711
1730828	SPATIALLY AND TEMPORALLY RESOLVED IMAGING OF DENSE SPRAYS	N1AJHHKCXAV1	NULL	29564965	ARTIUM TECHNOLOGIES INC	ARTIUM TECHNOLOGIES	541711
23025255	ORMOND LLC	JXYZNSPKJJL7	NULL	30321009	ORMOND LLC	ORMOND	541712
33108006	ORMOND LLC	JXYZNSPKJJL7	NULL	30321009	ORMOND LLC	ORMOND	541712
14640692		NULL	NULL	30817290	AERODYNE RESEARCH INC	AERODYNE RESEARCH	541710
508113		NULL	NULL	30817290	AERODYNE RESEARCH INC	AERODYNE RESEARCH	541710
24412526		NULL	NULL	30817290	AERODYNE RESEARCH INC	AERODYNE RESEARCH	541710
30376495		NULL	NULL	30817290	AERODYNE RESEARCH INC	AERODYNE RESEARCH	
28780491		NULL	NULL	30817290	AERODYNE RESEARCH INC	AERODYNE RESEARCH	
105026220	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), TOPIC AF 172-003, AUTOMATED CURABLE MASK APPLICATION"	ZD3QFAX7RCF6	ZD3QFAX7RCF6	33171534	SYSTEMS & MATERIALS RESEARCH CORPORATION	SYSTEMS & MATERIALS RESEARCH	336412
79475188	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, TOPIC # AF172-003, QWIKMASK, AUTOMATED UV-CURABLE MASK APPLICATION SYSTEM"	NULL	NULL	33171534	SYSTEMS & MATERIALS RESEARCH CORPORATION	SYSTEMS & MATERIALS RESEARCH	336412
79475186	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, TOPIC # AF172-003, QWIKMASK, AUTOMATED UV-CURABLE MASK APPLICATION SYSTEM"	NULL	NULL	33171534	SYSTEMS & MATERIALS RESEARCH CORPORATION	SYSTEMS & MATERIALS RESEARCH	336412
79475187	"SBIR PHASE II TOPIC, AF172-003, QUICKMASK,AUTOMATED UV-CURABLE MASK APPLICATION SYSTEM"	NULL	NULL	33171534	SYSTEMS & MATERIALS RESEARCH CORPORATION	SYSTEMS & MATERIALS RESEARCH	336412
94317507	AUTOMATED UV-CURABLE MASK APPLICATION SYSTEM	NULL	NULL	33171534	SYSTEMS & MATERIALS RESEARCH CORPORATION	SYSTEMS & MATERIALS RESEARCH	541715
69197796	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR IN-PROCESS LASER ULTRASONIC INSPECTION OF ADDITIVE MANUFACTURED (AM) SIMULATED AEROSPACE CRITICAL PARTS	NLDHG92SMX37	NULL	33449757	"INTELLIGENT OPTICAL SYSTEMS, INC."	INTELLIGENT OPTICAL SYSTEMS	541712
67289907	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR IN-PROCESS LASER ULTRASONIC INSPECTION OF ADDITIVE MANUFACTURE (AM) SIMULATED AEROSPACE CRITICAL PARTS	NLDHG92SMX37	NULL	33449757	"INTELLIGENT OPTICAL SYSTEMS, INC."	INTELLIGENT OPTICAL SYSTEMS	541712
66263156	IGF::OT::IGF RESEARCH AND DEVELOPMENT IN-PROCESS LASER ULTRASONIC INSPECTION OF ADDITIVE MANUFACTURED (AM) SIMULATED AEROSPACE CRITICAL PARTS	NLDHG92SMX37	NULL	33449757	"INTELLIGENT OPTICAL SYSTEMS, INC."	INTELLIGENT OPTICAL SYSTEMS	541712
39912716	"IGF::OT::IGF HYDRATION TOLERANT, LOW THERMAL CONDUCTIVITY- SBIR II"	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
38961620	"IGF::OT::IGF OPTIMIZING COATING PROCESSES AND CHEMISTRIES FOR ENHANCED HOT SECTION, LOW CYCLE FATIGUE (LCF) LIFE"	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
38371038	"IGF::OT::IGF  SBIR II- HYDRATIONTOLERANT, LOW THERMAL CONDUCTIVITY"	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
35208596	AF SBIR PHASE II:  DEVELOPMENT OF MULTIFUNCTIONAL DAMPING COATING SYSTEMS FOR TUBINE ENGINE COMPONENTS	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
37961472	"IGF::OT::IGF OPTIMIZING COATING PROCESSES AND CHEMISTRIES FOR ENHANCED HOT SECTION, LOW CYCLE FATIGUE (LCF) LIFE"	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
35316026	SBIR II - NO-COST TIME EXTENSION	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
9564834	SBIR PHASE II	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
27423019	SBIR I HYDRATION TOLERANT LOW THERMAL CONDUCTIVITY (K) THERMAL BARRIER COATINGS	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
26364948	SBIR I	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
10985414	DIRECTED VAPOR SBIR II MULITFUNCTIONAL DAMPING COATING	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
5543709	SBIR II FUNDING: DEV OF MULTIFUNCTIONAL DAMPING COATING	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
797650	SBIR II FUNDING - ELECTRON BEAM/PHYSICAL VAPOR DEPOSITION CO	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
59709407	"IGF::OT::IGF - HYDRATION TOLERANT, LOW THERMAL CONDUCTIVITY-SBIR II- DELIVERY DATE EXTENSION"	F5KSRCP5R8D3	NULL	36500804	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL INC	DIRECTED VAPOR TECHNOLOGIES INTERNATIONAL	541712
23393355		FU9XLNFRPK37	NULL	36966802	"TERRASIM , INC"	TERRASIM	
15119840	AF083-101; SBIR I; ULTRAFAST FIBER LASER SYSTEM	R1Y4LG8WRBF8	NULL	38491002	"POLARONYX, INC."	POLARONYX	541711
7397450	UPDATE PE	R1Y4LG8WRBF8	NULL	38491002	"POLARONYX, INC."	POLARONYX	541711
7717979	CORRECT PE E-MAIL	R1Y4LG8WRBF8	NULL	38491002	"POLARONYX, INC."	POLARONYX	541711
4044942	BI-LATERAL MOD TO CHANGE EFFECTIVE DATE PER CONTRACTOR'S REQUEST	NULL	NULL	39442053	"POM GROUP, INC.,THE"	"POM GROUP, INC"	541712
3666138	SBIR PHASE I AWARD TOPIC AF0112-206	NULL	NULL	39442053	"POM GROUP, INC.,THE"	"POM GROUP, INC"	541712
110569640	HIFIRE FLIGHT-2 CONTROLS - FLIGHT SYSTEM DEVELOP AND TEST	X7LUT2X36JC1	RMNMFLLNZB47	80459901	CALSPAN SYSTEMS CORPORATION	CALSPAN SYSTEMS	541715
107029835	HIFIRE FLIGHT CONTROLS (HF2-C) FLIGHT SYSTEM DEVELOPMENT AND TEST	X7LUT2X36JC1	RMNMFLLNZB47	80459901	CALSPAN SYSTEMS CORPORATION	CALSPAN SYSTEMS	541715
107029836	HIFIRE FLISHT-2 CONTROLS - FLIGHT SYSTEM DEVELOP AND TEST	X7LUT2X36JC1	RMNMFLLNZB47	80459901	CALSPAN SYSTEMS CORPORATION	CALSPAN SYSTEMS	541715
32899331		NULL	NULL	41336913	NANOTECHLABS INC	NANOTECHLABS	541710
11137037	"SBIR I, OSD08-UM6, MODELING & SIMULATION FOR OPTIMIZATION OF HEAVY-FUEL MICRO ROTARY ENGINES"	NFZKR8SP83V2	NULL	41666160	"CONVERGENT SCIENCE, INC."	CONVERGENT SCIENCE	541712
551832	SBIR PHASE I AWARD	NULL	NULL	178963091	"AERO SYSTEMS ENGINEERING, INC."	AERO SYSTEMS ENGINEERING	541712
6970533	ESTABLISH DUE DATES FOR REPORTS	NULL	NULL	178963091	"AERO SYSTEMS ENGINEERING, INC."	AERO SYSTEMS ENGINEERING	541712
40236870	IGF::OT::IGF NONEQUILIBRIUM PLASMA-ASSISTED COMBUSTION-EFFICIENCY CONTROL IN VITIATED AIR	X95KNGLAEMH7	NULL	41929402	CU AEROSPACE L.L.C.	CU AEROSPACE	541712
22355947		NULL	NULL	42020870	DYNALENE INC	DYNALENE	541710
14147700		NULL	NULL	42068101	"UNITED SILICON CARBIDE, INC."	UNITED SILICON CARBIDE	
32674842		NULL	NULL	42336573	"ADVANCED CMP PRODUCTS, INC."	ADVANCED CMP PRODUCTS	
21255000	SBIR I - OSD08-EP2 - HIGH VOLTAGE AND HIGH ENERGY DENSITY	NULL	NULL	42939277	NEI CORPORATION	NEI	541712
18920183	NEXT GENERATION AIRCRAFT DEPOT MAINTENANCE MANAGEMENT TECH	YRNEM4DL79K7	NULL	43688410	"ACELLENT TECHNOLOGIES, INC"	ACELLENT TECHNOLOGIES	336413
24070183	OTHER AIRCRAFT PART AND AUXILIARY EQUIPMENT MANUFACTURING	YRNEM4DL79K7	NULL	43688410	"ACELLENT TECHNOLOGIES, INC"	ACELLENT TECHNOLOGIES	336413
2672996	MODIFICATION CORRECTION OF REQUISITION NUMBER	YRNEM4DL79K7	NULL	43688410	"ACELLENT TECHNOLOGIES, INC"	ACELLENT TECHNOLOGIES	336413
15278764	OTHER AIRCRAFT PART AND AUXILIARY EQUIPMENT MANUFACTURING	YRNEM4DL79K7	NULL	43688410	"ACELLENT TECHNOLOGIES, INC"	ACELLENT TECHNOLOGIES	336413
8934756		NULL	NULL	43959928	"SEMICUBE, INC."	SEMICUBE	
2505717		NULL	NULL	44754575	AMERICA S PHENIX	AMERICA S PHENIX	541710
29539135		NULL	NULL	44754575	AMERICA S PHENIX	AMERICA S PHENIX	541710
2618900		NULL	NULL	44754575	AMERICA S PHENIX	AMERICA S PHENIX	541710
9298179	SV	NULL	NULL	44754575	AMERICA S PHENIX	AMERICA S PHENIX	541710
20817835		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC"	SPECTRAL SCIENCES	541710
32979424		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC"	SPECTRAL SCIENCES	541710
12314915		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC"	SPECTRAL SCIENCES	541710
16444350		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC."	SPECTRAL SCIENCES	
12105132		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC"	SPECTRAL SCIENCES	541710
2526292		N8CQNLSSAZY4	NULL	47627732	"SPECTRAL SCIENCES, INC"	SPECTRAL SCIENCES	541710
35266145	IGF::OT::IGF SBIR I- ADVANCED RECIRCULATING TOTAL IMPINGEMENT COOLING OF TURBINE AIRFOILS	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541711
36657588	IGF::OT::IGF  IMPROVED TURBO/SUPERCHARGERS FOR UAS/UGS APPLICATION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
43736485	IGF::OT::IGF ENHANCED MULTI-WALL HIGH PRESSURETURBINE BLADE ARCH	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
43736486	IGF::OT::IGF SMALL BUSINESS INNOVATION RESEARCH (SBIR II) - ADVANCED RECIRCULATING TOTAL IMPINGMENT COOLING TA	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
43736593	IGF::OT::IGF SMALL BUSINESS INNOVATION RESEARCH (SBIR II) - ADVANCED RECIRCULATING TOTAL IMPINGMENT COOLING TA	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
43736759	IGF::OT::IGF SMALL BUSINESS INNOVATION RESEARCH (SBIR II) - ADVANCED RECIRCULATING TOTAL IMPINGMENT COOLING TA - COST INCREASE MODIFICATION AND DELIVERY DATE CORRECTION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
66861974	IGF::OT::IGF ENHANCED MULTI-WALL HIGH PRESSURE TURBINE BLADE ARCHITECTURE	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
70947295	IGF::OT::IGF  IMPROVED TURBO/SUPERCHARGERS FOR UAS/UGS APPLICATION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
70947311	IGF::OT::IGF ADVANCED COMPONENT COOLING DESIGN AND EVALUATION FOR GAS TURBINE ENGINES - INCREMENTAL FUNDING	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
66945738	IGF::OT::IGF IMPROVED TURBINE SUPERCHARGER	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
32376445	AFFORDABLE THERMO MECHANICAL FATIGUE TESTING	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
1128882	COMPLETION OF FUNDING; NEW PE	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
23984596	INCREMENTAL FUNDING	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
6154548	NCTE	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
24872677	SBIR 2	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
13408299	SBIR 2	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
12659083	CHANGE IN PRINCIPAL INVESTIGATOR	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
20657011	SBIR PHASE II NO-COST TIME EXTENSION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
23821492	CORE DEMO FOR HIGHLY EFFICIENT TRUBOFAN ENGINE - OVERRUN	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
17483438	SBIR II	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
25141970	INCREMENTAL FUNDING -- WILL FULLY FUND SBIR I	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INCORPORATED	FLORIDA TURBINE TECHNOLOGIES	541712
28300926	INCREMENTAL FUNDING -- FULLY FUNDING SBIR I	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INCORPORATED	FLORIDA TURBINE TECHNOLOGIES	541712
27933340	SBIR 2	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
30483891	ADMINISTRATIVE CHANGE OF AFRL PROGRAM ENGINEER/MANAGER	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
27820529	NCTE AFFORDABLE THERMO-MECHANICAL FATIGUE TESTING	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
23491697	SBIR II-CORE DEMO FOR HIGHLY EFFICIENT MINI TURBOFAN-OVERRUN AND MODIFY GFP	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
14761359	SBIR II OVERRUN - CORE DEMONSTRATOR FOR HIGHLY EFFICIENT TUR	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
27100779	SBIR PHASE II NO-COST TIME EXTENSION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
20688437	DESCOPE AND PERIOD OF PERFORMANCE EXTENSION	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
77267881	GOVERNMENT PROPERTY TRANSFER TO FA8650-14-D-2400	NULL	NULL	884457813	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
92549951	SBIR 2	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
92813181	IGF::OT::IGF SMALL BUSINESS INNOVATION RESEARCH (SBIR II) - ADVANCED RECIRCULATING TOTAL IMPINGMENT COOLING TA	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
63610996	IGF::OT::IGF ADVANCED COMPONENT COOLING DESIGN AND EVALUATION FOR GAS TURBINE ENGINES	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
59600818	IGF::OT::IGF FLORIDA TURBINE TECHNOLOGIES - IMPROVED TURBINE/SUPERCHARGER	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
92942272	IMPROVED TURBINE/SUPER CHARGER FOR UAS	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
77267882	IF::OT::IGF  ADVANCE COMPONENT COOLING DESIGN AND EVALUATION FOR GAS TURBINE ENGINES	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
77267836	"IMPROVED TURBINE SUPERCHARGER, NO-COST TIME EXTENTION"	NULL	NULL	48159342	FLORIDA TURBINE TECHNOLOGIES INC.	FLORIDA TURBINE TECHNOLOGIES	541712
92549888	TBC PROCESS CONDITION MONITORING	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
20295442	TBC PROCESS CONDITION MONITORING	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
22231902	TBC PROCESS CONDITION MONITORING	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541712
2025608	TBC PROCESS CONDITION MONITORING	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
40053591	TBC PROCESS CONDITION MONITORING	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
30723961		NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
22691636	INCREASE IN FUNDING AND CDRL A003 CORRECTION	NULL	NULL	50096726	PLASMA TECHNOLOGY INCORPORATED	PLASMA TECHNOLOGY	541710
33116112		NULL	NULL	50716070	PROCESS TECHNOLOGY OPTIMIZATIO	PROCESS TECHNOLOGY OPTIMIZATIO	541710
31395402		N8ZRMWX85NZ6	NULL	52405867	"ULTRAMET, INC"	ULTRAMET	541710
39134614	"IGF::OT::IGF SBIR I, MODELING THE IMPACT OF SILICA PARTICLE INGESTION ON TURBOMACHINERY LIFE"	NULL	NULL	52545431	"RJ LEE GROUP, INC."	RJ LEE GROUP	541712
67251171	IGF::OT::IGF SBIR PHASE II TOPIC AF 121-212 JOINT OIL ANALYSIS PROGRAM	NULL	NULL	53254546	"SPECTRO SCIENTIFIC, INC."	SPECTRO SCIENTIFIC	541712
69341956	IGF::OT::IGF RE-EVALUATION OF OIL ANALYSIS PROGRAM: ADVANCED DEVELOPMENT OF OIL ANALYSIS EQUIPMENT	NULL	NULL	53254546	"SPECTRO SCIENTIFIC, INC."	SPECTRO SCIENTIFIC	541712
34643373	SBIR PHASE I AWARD	NULL	NULL	53254546	"SPECTRO, INC."	SPECTRO	541712
45162428	IGF::OT::IGF SBIR PHASE II TOPIC AF 121-212 JOINT OIL ANALYSIS PROGRAM	NULL	NULL	53254546	"SPECTRO, INC."	SPECTRO	541712
38741757	IGF::OT::IGF SBIR PHASE II TOPIC AF121-212 RE-EVALUATION OF OIL ANALYSIS	NULL	NULL	53254546	"SPECTRO, INC."	SPECTRO	541712
